X--Trace 1::[interactive: TIME],Y--Trace 1::[PR1: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[PR2: I(R2)]
0.2802103295329704,0.9690960011532993,,0.2802103295329704,0.0017959989502796705
0.2802415795329704,0.9986007323550901,,0.2802415795329704,0.0017500862913856702
0.2802728295329704,0.9897297974342624,,0.2802728295329704,0.0016369187977734968
0.2803040795329704,0.9428241014448852,,0.2803040795329704,0.0014608454327574845
0.28033532953297036,0.8596862039788953,,0.28033532953297036,0.0012286325970122778
0.28036657953297034,0.7435110478117573,,0.28036657953297034,0.0009492040995893215
0.2803978295329703,0.5987631790429236,,0.2803978295329703,0.0006332982209387361
0.2804290795329703,0.43100517709354635,,0.2804290795329703,0.00029305504681483875
0.2804603295329703,0.24668388789937024,,0.2804603295329703,-0.000058450068410192466
0.28049157953297027,0.052882675234943194,,0.28049157953297027,-0.0004077089802858144
0.28052282953297025,-0.1429507889820399,,0.28052282953297025,-0.0007412998646953271
0.28055407953297024,-0.3332907345459474,,0.28055407953297024,-0.001046403011029923
0.2805853295329702,-0.5108225040926679,,0.2805853295329702,-0.001311293476479877
0.2806165795329702,-0.668723651279901,,0.2806165795329702,-0.0015257916690110435
0.2806478295329702,-0.800926123573152,,0.2806478295329702,-0.0016816545433762549
0.28067907953297017,-0.9023494541016955,,0.28067907953297017,-0.0017728923767215995
0.28071032953297015,-0.969096001152876,,0.28071032953297015,-0.0017959989502797475
0.28074157953297013,-0.9986007323549873,,0.28074157953297013,-0.0017500862913863255
0.2807728295329701,-0.9897297974345077,,0.2807728295329701,-0.0016369187977747506
0.2808040795329701,-0.9428241014455329,,0.2808040795329701,-0.0014608454327594076
0.2808353295329701,-0.8596862039797719,,0.2808353295329701,-0.0012286325970145044
0.28086657953297006,-0.7435110478129049,,0.28086657953297006,-0.0009492040995919183
0.28089782953297004,-0.5987631790442981,,0.28089782953297004,-0.000633298220941602
0.28092907953297,-0.4310051770950949,,0.28092907953297,-0.00029305504681786276
0.28096032953297,-0.24668388790081291,,0.28096032953297,0.000058450068407546654
0.28099157953297,-0.05288267523665688,,0.28099157953297,0.0004077089802828024
0.28102282953297,0.14295078898011637,,0.28102282953297,0.0007412998646920816
0.28105407953296996,0.3332907345443294,,0.28105407953296996,0.0010464030110274333
0.28108532953296994,0.5108225040909973,,0.28108532953296994,0.0013112934764774125
0.2811165795329699,0.6687236512786251,,0.2811165795329699,0.0015257916690094506
0.2811478295329699,0.8009261235719883,,0.2811478295329699,0.0016816545433749415
0.2811790795329699,0.9023494541009559,,0.2811790795329699,0.0017728923767211411
0.28121032953296987,0.9690960011524526,,0.28121032953296987,0.0017959989502798882
0.28124157953296985,0.9986007323548965,,0.28124157953296985,0.0017500862913870621
0.28127282953296984,0.989729797434753,,0.28127282953296984,0.0016369187977760564
0.2813040795329698,0.9428241014461048,,0.2813040795329698,0.001460845432761234
